date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,currency,change,changePercent,label,changeOverTime
2003-12-31,55.02,57.96,58.75,55.99,1238996,4.04,4.21,4.14,4.06,17639285,,-0.16,-3.7765,"Dec 31, 03",1.941782
2004-01-02,55.42,58.0,59.92,55.85,3615786,4.0,4.19,4.25,3.85,50240567,,0.01,0.266,"Jan 2, 04",1.913783
2004-01-05,58.1,55.3,57.86,55.13,1860584,4.07,3.93,4.26,4.04,26174772,,0.0796,1.9602,"Jan 5, 04",1.977966
2004-01-06,62.18,56.57,63.28,57.62,3857427,4.34,4.03,4.52,4.04,54992540,,0.278,6.864,"Jan 6, 04",2.184666
2004-01-07,63.24,60.8,62.83,62.38,5072263,4.53,4.41,4.66,4.38,69805654,,0.1971,4.561,"Jan 7, 04",2.302864
2004-01-08,64.43,66.12,66.5,62.22,2672378,4.56,4.74,4.78,4.47,38847644,,-0.0132,-0.2928,"Jan 8, 04",2.319344
2004-01-09,63.0,61.42,66.8,60.44,2387352,4.44,4.47,4.72,4.53,33281291,,-0.0043,-0.101,"Jan 9, 04",2.308239
2004-01-12,65.76,62.58,65.7,62.23,1966464,4.65,4.62,4.7,4.53,27447147,,0.1532,3.309,"Jan 12, 04",2.419708
2004-01-13,67.67,65.2,67.42,66.14,2394608,4.87,4.8,4.9,4.67,34569150,,0.09,1.9831,"Jan 13, 04",2.556297
2004-01-14,66.9,67.87,68.91,65.8,1652768,4.77,4.87,4.77,4.69,23239728,,-0.016,-0.3332,"Jan 14, 04",2.482079
2004-01-15,65.8,67.56,65.69,64.4,1189837,4.68,4.85,4.68,4.59,16151324,,-0.0229,-0.4776,"Jan 15, 04",2.45515
2004-01-16,66.55,67.0,67.01,65.94,1767137,4.84,4.71,4.9,4.68,24838595,,0.056,1.2045,"Jan 16, 04",2.488721
2004-01-20,68.44,68.16,69.82,66.4,2973971,4.98,4.8,5.17,4.8,42085594,,0.1616,3.3547,"Jan 20, 04",2.585697
2004-01-21,66.6,69.58,70.93,65.64,3103683,4.9,5.09,5.07,4.9,42853917,,-0.146,-2.9544,"Jan 21, 04",2.593042
2004-01-22,80.49,77.36,82.1,76.12,12140487,5.55,5.45,5.69,5.28,171502946,,0.885,18.8334,"Jan 22, 04",3.121055
2004-01-23,80.1,78.0,81.24,78.63,3963657,5.76,5.76,5.8,5.52,54902557,,-0.0117,-0.2104,"Jan 23, 04",3.119903
2004-01-26,78.92,77.7,77.83,77.16,2275522,5.7,5.58,5.6,5.6,32639578,,-0.0909,-1.6303,"Jan 26, 04",3.095265
2004-01-27,76.04,76.0,80.08,76.42,5068729,5.48,5.62,5.71,5.57,72073306,,-0.0803,-1.4188,"Jan 27, 04",3.029486
2004-01-28,74.1,75.71,77.0,71.4,3705667,5.15,5.53,5.55,5.2,50661868,,-0.241,-4.5072,"Jan 28, 04",2.816812
2004-01-29,70.89,75.6,76.09,69.25,4086975,5.08,5.45,5.25,4.94,58651904,,-0.083,-1.6224,"Jan 29, 04",2.76683
2004-01-30,75.85,70.96,76.83,73.07,2661405,5.35,5.15,5.41,5.08,35801473,,0.19,3.8642,"Jan 30, 04",2.976534
2004-02-02,72.88,74.5,78.78,75.1,2309091,5.4,5.4,5.44,5.35,32605280,,-0.0504,-0.9577,"Feb 2, 04",2.93252
2004-02-03,71.9,76.11,73.98,71.27,2435561,5.36,5.23,5.34,5.24,34772747,,-0.0604,-1.1616,"Feb 3, 04",2.894103
2004-02-04,71.56,74.09,74.53,71.6,2009764,5.11,5.21,5.4,5.05,28119013,,-0.1651,-3.1503,"Feb 4, 04",2.681122
2004-02-05,73.2,71.82,74.34,71.48,2478631,5.32,5.07,5.47,5.02,33634476,,0.2513,5.1063,"Feb 5, 04",2.97752
2004-02-06,79.27,74.6,78.6,76.05,2343364,5.5,5.36,5.55,5.24,31768720,,0.2529,4.8171,"Feb 6, 04",3.165595
2004-02-09,76.72,79.88,81.87,77.19,2270019,5.6,5.6,5.82,5.63,31526150,,-0.005,-0.0953,"Feb 9, 04",3.136799
2004-02-10,74.3,77.95,80.81,73.09,4750410,5.4,5.62,5.69,5.3,66087939,,-0.2691,-5.1241,"Feb 10, 04",2.933097
2004-02-11,74.64,73.89,76.9,70.14,4232967,5.2,5.35,5.41,5.0,59168263,,-0.06,-1.1918,"Feb 11, 04",2.815239
2004-02-12,38.2,37.25,39.01,36.53,5728738,5.43,5.3,5.5,5.25,39748386,,0.195,3.7467,"Feb 12, 04",3.016366
2004-02-13,36.56,38.76,39.55,36.68,4437458,5.21,5.56,5.49,5.21,31038199,,-0.2611,-4.8326,"Feb 13, 04",2.812274
2004-02-17,35.37,36.6,36.3,36.15,3238604,5.13,5.36,5.37,5.02,22495244,,-0.038,-0.7599,"Feb 17, 04",2.81377
2004-02-18,36.53,37.15,36.6,36.42,2151573,5.08,5.22,5.27,4.99,15248061,,-0.006,-0.1146,"Feb 18, 04",2.804616
2004-02-19,34.49,36.32,36.0,34.84,2571046,4.99,5.2,5.35,4.95,18497726,,-0.1624,-3.1969,"Feb 19, 04",2.664007
2004-02-20,35.66,34.8,36.72,33.26,5613751,5.08,4.93,5.19,4.88,40091620,,0.1761,3.7089,"Feb 20, 04",2.793092
2004-02-23,35.14,35.0,36.8,34.6,6179908,5.0,4.97,5.33,4.98,42882528,,-0.0526,-1.056,"Feb 23, 04",2.74718
2004-02-24,32.3,32.31,33.56,31.13,14343306,4.65,4.62,4.72,4.44,101780638,,-0.5502,-11.231,"Feb 24, 04",2.333438
2004-02-25,32.56,31.81,33.0,31.51,4068031,4.46,4.49,4.6,4.38,28556757,,-0.0133,-0.3002,"Feb 25, 04",2.371872
2004-02-26,34.1,32.36,34.18,31.73,7429106,4.9,4.6,4.88,4.39,51734073,,0.3575,8.101,"Feb 26, 04",2.602652
2004-02-27,35.9,35.0,35.7,33.89,5139465,5.15,4.88,5.0,4.79,35653779,,0.1173,2.4983,"Feb 27, 04",2.636177
2004-03-01,35.21,35.82,35.74,35.69,3528695,5.08,5.11,5.12,5.03,24693405,,0.05,1.0612,"Mar 1, 04",2.738258
2004-03-02,35.64,36.45,36.09,35.6,2286158,5.05,5.01,5.05,5.15,16278909,,-0.042,-0.838,"Mar 2, 04",2.737508
2004-03-03,34.23,34.87,35.6,33.59,3011210,4.75,4.98,5.01,4.92,21203213,,-0.214,-4.3284,"Mar 3, 04",2.521439
2004-03-04,34.07,33.2,33.9,34.12,2484008,4.75,4.8,4.94,4.78,17345806,,-0.049,-1.0388,"Mar 4, 04",2.549011
2004-03-05,33.8,33.68,35.6,33.85,2902187,4.93,4.88,4.95,4.65,19756447,,0.0859,1.8654,"Mar 5, 04",2.585393
2004-03-08,32.7,33.1,34.0,33.1,2026191,4.75,4.81,5.0,4.63,13666669,,-0.1866,-4.0258,"Mar 8, 04",2.460063
2004-03-09,31.79,32.51,33.19,31.4,2661553,4.67,4.72,4.72,4.55,17757931,,-0.119,-2.663,"Mar 9, 04",2.37419
2004-03-10,31.38,31.17,33.01,31.85,1969615,4.57,4.43,4.62,4.55,14392148,,-0.0799,-1.7645,"Mar 10, 04",2.255188
2004-03-11,30.21,31.09,32.4,30.65,4727342,4.41,4.46,4.5,4.21,32745828,,-0.0865,-1.9653,"Mar 11, 04",2.170171
2004-03-12,30.89,30.7,31.02,30.79,2046743,4.5,4.36,4.46,4.46,14916032,,0.109,2.4997,"Mar 12, 04",2.304966
2004-03-15,30.31,31.29,31.24,30.1,2011289,4.35,4.39,4.57,4.39,13825542,,-0.1746,-4.0302,"Mar 15, 04",2.162197
2004-03-16,30.1,30.4,30.47,28.65,3356319,4.34,4.27,4.46,4.14,22714164,,-0.0747,-1.7585,"Mar 16, 04",2.103326
2004-03-17,31.77,30.39,31.79,30.7,2591004,4.42,4.28,4.56,4.3,17798589,,0.22,5.1456,"Mar 17, 04",2.329036
2004-03-18,31.9,31.33,32.65,31.46,1557668,4.54,4.44,4.53,4.35,11286837,,0.055,1.2542,"Mar 18, 04",2.35163
2004-03-19,31.56,31.8,32.54,31.1,1426505,4.5,4.63,4.7,4.46,10340913,,-0.0248,-0.5653,"Mar 19, 04",2.243152
2004-03-22,29.44,31.43,31.02,30.2,1578705,4.25,4.35,4.35,4.19,11117219,,-0.2212,-4.8825,"Mar 22, 04",2.154264
2004-03-23,29.1,30.5,31.1,28.58,3373127,4.18,4.36,4.38,3.99,23474487,,-0.1114,-2.5702,"Mar 23, 04",2.080011
2004-03-24,29.02,29.4,29.0,27.8,1355498,4.19,4.1,4.28,4.03,9323245,,-0.0253,-0.6183,"Mar 24, 04",2.063078
2004-03-25,29.8,29.06,31.01,28.6,1654753,4.42,4.28,4.45,4.19,11186343,,0.1896,4.5929,"Mar 25, 04",2.13226
2004-03-26,29.36,30.1,30.41,29.44,1644943,4.29,4.3,4.35,4.14,11516552,,-0.09,-2.1721,"Mar 26, 04",2.141917
2004-03-29,34.43,31.11,34.74,30.85,6663194,4.98,4.45,4.79,4.4,47107310,,0.6611,15.7796,"Mar 29, 04",2.577414
2004-03-30,34.58,34.64,35.99,33.3,4175345,4.94,4.78,5.22,4.9,28834174,,0.14,2.94,"Mar 30, 04",2.742622
2004-03-31,35.14,35.3,36.26,35.16,2391787,4.92,5.17,5.22,5.0,16634750,,-0.0359,-0.7286,"Mar 31, 04",2.62844
2004-04-01,36.65,36.8,37.66,34.4,5648942,5.26,5.19,5.41,4.89,40213756,,0.1781,3.6426,"Apr 1, 04",2.847184
2004-04-02,36.03,37.2,37.98,36.56,2195845,5.18,5.37,5.38,5.03,15392206,,-0.0259,-0.5307,"Apr 2, 04",2.817319
2004-04-05,37.0,35.44,38.09,35.94,1716807,5.1,5.07,5.31,5.07,11582172,,0.0778,1.5216,"Apr 5, 04",2.777972
2004-04-06,36.8,36.64,36.03,35.52,1467840,5.09,5.1,5.33,5.15,10165502,,-0.0144,-0.2833,"Apr 6, 04",2.815291
2004-04-07,37.0,37.33,37.94,36.0,1251404,5.31,5.25,5.22,5.0,8883759,,0.0045,0.0846,"Apr 7, 04",2.873991
2004-04-08,38.15,38.14,38.14,38.37,3386236,5.52,5.27,5.66,5.38,23502582,,0.2946,5.8471,"Apr 8, 04",3.08509
2004-04-12,38.43,38.14,40.45,38.56,2150509,5.51,5.64,5.59,5.42,14692781,,0.0089,0.16,"Apr 12, 04",3.041902
2004-04-13,37.76,38.12,38.53,37.27,2250532,5.4,5.53,5.6,5.32,15731583,,-0.16,-3.0037,"Apr 13, 04",2.943586
2004-04-14,37.6,38.0,37.57,37.3,1486228,5.34,5.36,5.43,5.16,10457522,,-0.0131,-0.2552,"Apr 14, 04",2.930647
2004-04-15,37.6,38.0,39.62,36.58,4488523,5.3,5.41,5.43,5.22,32426507,,0.0748,1.4283,"Apr 15, 04",2.983078
2004-04-16,30.88,33.59,33.25,30.65,14951447,4.46,4.72,4.85,4.29,106826878,,-0.9177,-17.1547,"Apr 16, 04",2.307902
2004-04-19,31.55,30.9,31.38,27.48,8754954,4.49,4.3,4.54,3.95,59684022,,-0.0143,-0.3405,"Apr 19, 04",2.318874
2004-04-20,29.5,31.76,32.64,29.08,2775083,4.29,4.58,4.48,4.18,20150624,,-0.2315,-5.2631,"Apr 20, 04",2.086164
2004-04-21,29.25,30.79,31.18,28.3,3134210,4.18,4.29,4.43,4.15,22087693,,-0.0131,-0.3092,"Apr 21, 04",2.073793
2004-04-22,30.62,29.6,30.39,29.87,2088998,4.29,4.2,4.39,4.2,14464210,,0.11,2.6568,"Apr 22, 04",2.216613
2004-04-23,30.95,30.3,30.39,29.72,1172005,4.3,4.4,4.41,4.18,8352194,,-0.0246,-0.5782,"Apr 23, 04",2.129544
2004-04-26,29.06,30.49,31.26,29.0,1574349,4.18,4.34,4.45,4.12,10860414,,-0.1432,-3.3879,"Apr 26, 04",2.048096
2004-04-27,29.16,30.0,29.0,28.7,1706123,4.02,4.18,4.22,4.08,12156803,,-0.0829,-1.9948,"Apr 27, 04",2.015942
2004-04-28,28.52,28.85,29.93,28.65,2088463,4.05,4.01,4.1,4.0,14288581,,-0.0531,-1.3229,"Apr 28, 04",1.925968
2004-04-29,26.35,27.68,27.82,26.79,3374086,3.72,3.96,4.14,3.7,23321864,,-0.2383,-5.935,"Apr 29, 04",1.8203
2004-04-30,25.65,27.59,27.54,25.31,2981540,3.65,3.81,3.96,3.8,20467011,,-0.0999,-2.6647,"Apr 30, 04",1.72764
2004-05-03,28.2,25.8,28.0,26.41,3315631,3.84,3.77,3.87,3.63,23209045,,0.23,6.2382,"May 3, 04",1.902647
2004-05-04,27.45,27.63,28.9,26.77,3094434,3.96,3.96,4.1,3.79,21703502,,0.01,0.261,"May 4, 04",1.872488
2004-05-05,29.76,28.31,29.81,26.95,3324372,4.18,3.96,4.2,3.87,23223222,,0.27,6.9422,"May 5, 04",2.039287
2004-05-06,28.99,29.67,29.76,28.6,2100874,4.17,4.16,4.29,4.0,14863190,,-0.0847,-2.0381,"May 6, 04",2.03692
2004-05-07,28.41,28.7,29.3,28.6,1712089,4.03,4.13,4.23,4.0,11975277,,-0.1247,-3.1759,"May 7, 04",1.971458
2004-05-10,27.43,27.2,27.49,26.88,2743566,3.97,3.91,4.08,3.8,19310819,,-0.05,-1.3348,"May 10, 04",1.860327
2004-05-11,29.8,29.63,29.58,29.24,3454974,4.4,4.13,4.22,4.2,24086991,,0.3603,9.202,"May 11, 04",2.182671
2004-05-12,29.81,30.5,29.74,29.08,2485132,4.37,4.3,4.4,4.04,17397102,,0.016,0.3841,"May 12, 04",2.210454
2004-05-13,31.44,31.04,32.25,30.31,2097233,4.51,4.43,4.46,4.39,14302401,,0.1704,4.0788,"May 13, 04",2.334526
2004-05-14,31.07,31.47,32.65,31.09,2171896,4.43,4.6,4.49,4.41,15369398,,0.0074,0.1654,"May 14, 04",2.27426
2004-05-17,32.0,30.49,31.64,29.94,1800654,4.56,4.42,4.43,4.4,12834399,,-0.0352,-0.8047,"May 17, 04",2.228258
2004-05-18,31.0,32.17,32.7,30.57,2231662,4.46,4.45,4.57,4.33,15794072,,0.0732,1.712,"May 18, 04",2.30393
2004-05-19,31.77,32.49,34.2,32.0,2033910,4.68,4.67,4.8,4.44,13778943,,0.05,1.142,"May 19, 04",2.331454
2004-05-20,31.3,32.5,31.9,31.7,1271725,4.48,4.6,4.55,4.4,8817041,,-0.0601,-1.3571,"May 20, 04",2.305394
2004-05-21,32.09,31.58,31.61,30.69,1164980,4.64,4.54,4.57,4.45,8265946,,0.0457,1.064,"May 21, 04",2.326364
2004-05-24,33.21,32.33,32.51,31.5,1153039,4.63,4.69,4.68,4.63,8312916,,0.1012,2.248,"May 24, 04",2.472895
2004-05-25,32.8,32.7,32.6,31.7,1680817,4.74,4.66,4.79,4.64,11482140,,0.0223,0.4822,"May 25, 04",2.4011
2004-05-26,32.8,32.79,33.64,32.42,991336,4.86,4.69,4.84,4.56,7012772,,0.0641,1.4118,"May 26, 04",2.450577
2004-05-27,34.8,34.42,34.72,33.37,1755517,4.97,4.83,4.82,4.81,12179177,,0.095,2.1132,"May 27, 04",2.60362
2004-05-28,33.3,33.21,34.8,33.03,1201440,4.8,4.74,4.91,4.7,8488456,,-0.04,-0.8825,"May 28, 04",2.582935
2004-06-01,33.6,33.34,34.0,32.27,1881831,4.88,4.63,4.82,4.75,13154409,,-0.0478,-0.9984,"Jun 1, 04",2.546763
2004-06-02,32.69,33.9,33.92,32.81,1031527,4.79,4.7,4.74,4.73,6942790,,-0.0192,-0.4,"Jun 2, 04",2.47899
2004-06-03,32.3,33.9,33.49,31.37,1359584,4.51,4.74,4.76,4.53,9653453,,-0.1915,-4.0721,"Jun 3, 04",2.30567
2004-06-04,31.9,31.57,32.67,31.95,695249,4.52,4.56,4.75,4.51,4778089,,0.0373,0.8284,"Jun 4, 04",2.341049
2004-06-07,32.8,33.22,33.71,32.22,1203998,4.74,4.75,4.79,4.5,8166968,,0.1,2.2328,"Jun 7, 04",2.40039
2004-06-08,33.38,32.96,32.62,33.38,526896,4.58,4.75,4.84,4.67,3681105,,-0.0131,-0.29,"Jun 8, 04",2.439843
2004-06-09,32.6,33.11,31.94,31.44,2215025,4.6,4.58,4.59,4.54,15232472,,-0.1043,-2.321,"Jun 9, 04",2.31413
2004-06-10,31.47,32.7,31.78,31.3,580833,4.54,4.62,4.59,4.4,3911023,,-0.0158,-0.3567,"Jun 10, 04",2.291797
2004-06-14,30.95,31.64,31.3,29.05,2342610,4.42,4.52,4.37,4.13,16488626,,-0.2361,-5.3625,"Jun 14, 04",2.207621
2004-06-15,29.95,29.78,30.9,29.98,1072615,4.4,4.34,4.54,4.34,7472907,,0.0262,0.6268,"Jun 15, 04",2.213279
2004-06-16,30.64,29.7,31.73,29.7,1285757,4.32,4.31,4.65,4.32,9030985,,0.0759,1.7855,"Jun 16, 04",2.22832
2004-06-17,30.09,30.42,31.0,29.99,1237858,4.41,4.5,4.35,4.25,8311967,,-0.06,-1.4495,"Jun 17, 04",2.20884
2004-06-18,29.63,30.3,30.4,29.72,1143526,4.27,4.37,4.37,4.39,8136000,,-0.039,-0.9422,"Jun 18, 04",2.119236
2004-06-21,30.19,30.99,30.41,29.93,1147796,4.27,4.29,4.26,4.28,7987762,,-0.09,-2.221,"Jun 21, 04",2.05232
2004-06-22,30.04,29.74,30.04,28.48,1699533,4.16,4.29,4.25,4.09,11863884,,0.01,0.244,"Jun 22, 04",2.078532
2004-06-23,30.88,28.9,31.68,29.99,2458851,4.52,4.31,4.5,4.32,17212733,,0.2506,6.0223,"Jun 23, 04",2.299717
2004-06-24,32.01,31.86,33.2,31.49,2719642,4.65,4.61,4.73,4.47,19125001,,0.0574,1.3614,"Jun 24, 04",2.31822
2004-06-25,33.36,32.19,35.51,31.6,2772371,4.77,4.48,5.12,4.54,19987418,,0.1344,2.9435,"Jun 25, 04",2.401304
2004-06-28,34.0,33.5,35.0,33.39,4472551,4.92,4.67,5.0,4.76,30980852,,0.2917,6.3728,"Jun 28, 04",2.615258
2004-06-29,35.84,35.02,35.96,35.33,2264236,5.0,5.17,5.07,5.08,15851105,,0.0269,0.5461,"Jun 29, 04",2.680742
2004-06-30,38.0,35.33,37.62,35.66,4322157,5.29,5.27,5.23,5.1,30407618,,0.27,5.3811,"Jun 30, 04",2.91384
2004-07-01,36.66,36.6,37.52,36.95,3413440,5.4,5.2,5.3,5.14,23988776,,-0.0074,-0.15,"Jul 1, 04",2.811744
2004-07-02,33.21,35.8,36.29,32.2,4973092,4.81,4.98,5.06,4.74,33612919,,-0.54,-10.2475,"Jul 2, 04",2.491889
2004-07-06,34.5,32.6,34.43,32.41,2347542,4.87,4.61,4.96,4.66,15917426,,0.1767,3.8107,"Jul 6, 04",2.596095
2004-07-07,34.06,34.2,36.48,34.18,1977253,4.82,5.0,5.21,4.7,13310678,,-0.0254,-0.5224,"Jul 7, 04",2.589758
2004-07-08,32.31,33.95,34.0,32.37,2261830,4.62,4.7,4.94,4.76,15786095,,-0.2159,-4.4435,"Jul 8, 04",2.45534
2004-07-09,34.07,32.49,34.56,32.8,992837,4.82,4.75,4.82,4.83,6672889,,0.2187,4.9767,"Jul 9, 04",2.641246
2004-07-12,33.51,33.95,34.2,32.3,1081705,4.8,4.93,4.98,4.7,7540459,,-0.1273,-2.612,"Jul 12, 04",2.499615
2004-07-13,31.91,34.34,33.89,31.89,1547901,4.7,4.71,4.81,4.69,10743489,,-0.1073,-2.343,"Jul 13, 04",2.400722
2004-07-14,32.6,33.15,33.36,31.0,1372534,4.8,4.68,4.9,4.48,9706643,,0.0329,0.6951,"Jul 14, 04",2.389651
2004-07-15,34.0,32.51,33.99,32.9,4897523,4.73,4.74,4.93,4.56,34703467,,-0.0086,-0.1965,"Jul 15, 04",2.407563
2004-07-16,23.88,27.58,27.9,22.94,27373255,3.45,3.85,3.97,3.32,188392421,,-1.29,-28.6452,"Jul 16, 04",1.458596
2004-07-19,20.25,22.8,22.29,20.26,12538401,2.93,3.18,3.31,2.84,87776270,,-0.4245,-12.6784,"Jul 19, 04",1.146815
2004-07-20,21.94,21.41,23.18,20.4,5347388,3.12,3.1,3.3,3.03,37723256,,0.2077,7.2253,"Jul 20, 04",1.279365
2004-07-21,20.0,21.8,22.2,20.3,2741532,2.97,3.07,3.21,2.94,19382739,,-0.2286,-7.422,"Jul 21, 04",1.150081
2004-07-22,20.57,20.05,21.32,20.22,2650309,3.01,2.91,2.99,2.9,18283520,,0.035,1.2335,"Jul 22, 04",1.138262
2004-07-23,20.78,20.81,20.5,20.03,2127080,2.9,2.91,2.95,2.89,15068516,,0.0045,0.1543,"Jul 23, 04",1.151004
2004-07-26,19.8,20.75,20.72,18.8,2796429,2.76,2.92,2.92,2.64,20209096,,-0.173,-6.2003,"Jul 26, 04",1.042664
2004-07-27,20.75,19.5,20.83,19.36,2085197,2.97,2.77,3.06,2.86,14636331,,0.191,7.1569,"Jul 27, 04",1.197048
2004-07-28,21.11,20.75,21.34,19.72,1601322,2.94,2.98,3.04,2.79,11026099,,-0.0189,-0.6416,"Jul 28, 04",1.172145
2004-07-29,20.9,20.6,21.2,19.86,1095447,3.0,3.0,2.96,2.87,7471828,,0.01,0.351,"Jul 29, 04",1.195351
2004-07-30,20.6,20.38,21.0,20.23,732009,2.99,2.98,2.98,2.93,5068444,,0.0291,1.0033,"Jul 30, 04",1.164665
2004-08-02,20.33,20.13,21.2,19.6,1477547,2.95,2.87,2.97,2.8,10396151,,-0.0491,-1.7314,"Aug 2, 04",1.13601
2004-08-03,19.72,20.84,20.34,19.6,1062060,2.82,3.0,3.0,2.78,7357548,,-0.13,-4.7251,"Aug 3, 04",1.049413
2004-08-04,17.78,19.72,19.52,17.74,5316928,2.6,2.83,2.82,2.53,37628066,,-0.2471,-8.9767,"Aug 4, 04",0.880081
2004-08-05,17.7,17.97,18.64,17.18,3161147,2.47,2.6,2.59,2.44,21365437,,-0.0637,-2.5302,"Aug 5, 04",0.82935
2004-08-06,17.16,16.9,17.65,15.73,5365764,2.42,2.4,2.56,2.21,35930419,,-0.0275,-1.1602,"Aug 6, 04",0.800178
2004-08-09,17.22,17.25,17.82,16.19,3283261,2.37,2.5,2.49,2.27,22853426,,-0.07,-2.9303,"Aug 9, 04",0.749271
2004-08-10,17.15,16.79,17.68,16.85,2654023,2.5,2.5,2.53,2.46,18837140,,0.1065,4.4154,"Aug 10, 04",0.844965
2004-08-11,16.39,16.84,17.63,16.11,2815859,2.4,2.43,2.43,2.3,19001660,,-0.1494,-6.2686,"Aug 11, 04",0.712542
2004-08-12,15.82,16.4,16.32,15.5,2064400,2.2,2.33,2.34,2.24,14556060,,-0.1045,-4.664,"Aug 12, 04",0.628885
2004-08-13,15.61,15.4,15.82,15.0,2273054,2.15,2.2,2.24,2.17,15904316,,-0.0573,-2.6568,"Aug 13, 04",0.597434
2004-08-16,16.07,15.52,16.33,15.2,1161623,2.3,2.16,2.24,2.1,8297537,,0.0573,2.7464,"Aug 16, 04",0.623502
2004-08-17,15.63,15.77,16.7,15.95,1440905,2.3,2.35,2.43,2.28,10092021,,0.0279,1.277,"Aug 17, 04",0.645529
2004-08-18,15.76,15.93,16.1,16.05,1701342,2.33,2.29,2.38,2.2,11557010,,0.0243,1.1089,"Aug 18, 04",0.660743
2004-08-19,15.91,16.23,16.3,15.6,866450,2.37,2.31,2.35,2.2,6071730,,0.0162,0.7029,"Aug 19, 04",0.682538
2004-08-20,15.94,16.6,17.0,15.77,1097977,2.3,2.3,2.39,2.24,8015102,,-0.0014,-0.0638,"Aug 20, 04",0.7042
2004-08-23,16.16,16.38,16.57,16.15,885989,2.33,2.41,2.38,2.29,6245046,,0.01,0.4421,"Aug 23, 04",0.688383
2004-08-24,16.03,16.0,16.84,15.81,1039162,2.25,2.36,2.3,2.26,7496597,,-0.0645,-2.866,"Aug 24, 04",0.63588
2004-08-25,15.75,15.81,16.58,15.62,1097400,2.29,2.29,2.39,2.2,7759059,,0.03,1.3928,"Aug 25, 04",0.661279
2004-08-26,15.94,16.1,15.81,15.25,967707,2.26,2.33,2.3,2.18,6837824,,-0.0636,-2.847,"Aug 26, 04",0.636612
2004-08-27,15.41,15.39,15.92,15.62,370561,2.25,2.3,2.2,2.18,2526328,,-0.0133,-0.6141,"Aug 27, 04",0.602847
2004-08-30,14.59,15.6,15.8,14.66,1219331,2.11,2.18,2.2,2.01,8678810,,-0.1,-4.8488,"Aug 30, 04",0.526113
2004-08-31,13.96,14.86,15.3,14.26,1440241,2.03,2.16,2.18,2.07,10193053,,-0.0715,-3.505,"Aug 31, 04",0.477691
2004-09-01,14.85,14.31,15.2,14.2,1794821,2.05,2.0,2.12,2.04,12872776,,0.048,2.3055,"Sep 1, 04",0.515427
2004-09-02,15.14,14.7,15.5,14.37,2269707,2.19,2.04,2.27,2.07,16012571,,0.0861,4.1197,"Sep 2, 04",0.572136
2004-09-03,14.47,15.53,15.0,14.5,2154810,2.15,2.18,2.15,2.06,14651132,,-0.07,-3.3418,"Sep 3, 04",0.528333
2004-09-07,15.62,17.21,17.24,15.55,13833447,2.2,2.49,2.5,2.27,96658482,,0.15,7.4331,"Sep 7, 04",0.639996
2004-09-08,15.34,15.63,15.92,15.36,2117619,2.25,2.31,2.27,2.21,14786686,,-0.0506,-2.2113,"Sep 8, 04",0.606356
2004-09-09,15.72,15.0,15.78,16.0,945449,2.25,2.22,2.3,2.2,6734398,,0.0014,0.066,"Sep 9, 04",0.616192
2004-09-10,15.53,15.74,15.49,15.31,1543848,2.16,2.18,2.3,2.11,11184809,,-0.02,-0.9725,"Sep 10, 04",0.581539
2004-09-13,16.27,15.7,16.1,15.23,1773488,2.37,2.23,2.38,2.15,12610201,,0.1284,6.0851,"Sep 13, 04",0.69907
2004-09-14,16.5,16.46,17.16,16.3,1798155,2.4,2.33,2.42,2.26,12008478,,0.0738,3.2702,"Sep 14, 04",0.73362
2004-09-15,16.2,17.18,16.82,16.3,1965238,2.32,2.36,2.5,2.33,13619789,,-0.06,-2.6955,"Sep 15, 04",0.682928
2004-09-16,17.62,16.79,17.9,16.17,3536169,2.48,2.36,2.63,2.32,25621984,,0.17,7.7261,"Sep 16, 04",0.802744
2004-09-17,17.41,17.89,18.08,17.14,2013078,2.55,2.56,2.55,2.51,14575932,,-0.0149,-0.5898,"Sep 17, 04",0.824144
2004-09-20,18.0,17.8,18.0,17.3,2409962,2.58,2.49,2.69,2.53,17059951,,0.11,4.5546,"Sep 20, 04",0.906346
2004-09-21,17.88,18.09,18.6,18.11,1402550,2.6,2.59,2.71,2.52,9651170,,-0.0372,-1.4698,"Sep 21, 04",0.851388
2004-09-22,17.28,18.45,18.29,17.06,1242040,2.51,2.55,2.64,2.41,8689562,,-0.0955,-3.8917,"Sep 22, 04",0.812327
2004-09-23,17.3,17.7,17.69,16.8,787377,2.4,2.51,2.56,2.45,5408660,,-0.0071,-0.305,"Sep 23, 04",0.782554
2004-09-24,17.14,17.37,17.21,17.3,2062901,2.44,2.43,2.54,2.41,14473635,,-0.022,-0.8967,"Sep 24, 04",0.759188
2004-09-27,16.99,16.86,16.7,16.54,1047757,2.41,2.43,2.45,2.32,7530462,,-0.0464,-1.9232,"Sep 27, 04",0.747864
2004-09-28,16.72,16.7,16.77,16.4,1155660,2.45,2.37,2.38,2.34,7982391,,0.0072,0.3074,"Sep 28, 04",0.731611
2004-09-29,16.7,16.81,16.7,16.22,1454051,2.43,2.4,2.41,2.32,10493672,,-0.0014,-0.0608,"Sep 29, 04",0.74676
2004-09-30,15.49,16.3,16.5,15.16,2951022,2.2,2.35,2.38,2.21,21254282,,-0.1377,-6.051,"Sep 30, 04",0.636929
2004-10-01,16.85,17.5,17.91,15.97,7330693,2.41,2.59,2.6,2.28,50236065,,0.13,6.1365,"Oct 1, 04",0.758565
